# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 370         5.377       51.451      22.60       Eindhoven   
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# DR        : Duur van de neerslag (in 0.1 uur) per uurvak / Precipitation duration (in 0.1 hour) during the hourly division
# RH        : Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Hourly precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# STN,YYYYMMDD,   HH,    T,   DR,   RH
  370,20240810,   18,  240,    0,    0
  370,20240810,   19,  221,    0,    0
  370,20240810,   20,  220,    0,    0
  370,20240810,   21,  215,    0,    0
  370,20240810,   22,  207,    0,    0
  370,20240810,   23,  188,    0,    0
  370,20240810,   24,  192,    0,    0
  370,20240811,    1,  165,    0,    0
  370,20240811,    2,  154,    0,    0
  370,20240811,    3,  156,    0,    0
  370,20240811,    4,  163,    0,    0
  370,20240811,    5,  156,    0,    0
  370,20240811,    6,  185,    0,    0
  370,20240811,    7,  213,    0,    0
  370,20240811,    8,  228,    0,    0
  370,20240811,    9,  242,    0,    0
  370,20240811,   10,  251,    0,    0
  370,20240811,   11,  257,    0,    0
  370,20240811,   12,  265,    0,    0
  370,20240811,   13,  269,    0,    0
  370,20240811,   14,  276,    0,    0
  370,20240811,   15,  279,    0,    0
  370,20240811,   16,  276,    0,    0
  370,20240811,   17,  270,    0,    0
  370,20240811,   18,  259,    0,    0
  370,20240811,   19,  245,    0,    0
  370,20240811,   20,  232,    0,    0
  370,20240811,   21,  224,    0,    0
  370,20240811,   22,  216,    0,    0
  370,20240811,   23,  211,    0,    0
  370,20240811,   24,  203,    0,    0
  370,20240812,    1,  197,    0,    0
  370,20240812,    2,  194,    0,    0
  370,20240812,    3,  186,    0,    0
  370,20240812,    4,  179,    0,    0
  370,20240812,    5,  179,    0,    0
  370,20240812,    6,  196,    0,    0
  370,20240812,    7,  217,    0,    0
  370,20240812,    8,  235,    0,    0
  370,20240812,    9,  256,    0,    0
  370,20240812,   10,  271,    0,    0
  370,20240812,   11,  290,    0,    0
  370,20240812,   12,  301,    0,    0
  370,20240812,   13,  311,    0,    0
  370,20240812,   14,  321,    0,    0
  370,20240812,   15,  321,    0,    0
  370,20240812,   16,  323,    0,    0
  370,20240812,   17,  324,    0,    0
  370,20240812,   18,  313,    0,    0
  370,20240812,   19,  291,    0,    0
  370,20240812,   20,  249,    0,    0
  370,20240812,   21,  241,    0,    0
  370,20240812,   22,  252,    0,    0
  370,20240812,   23,  256,    0,    0
  370,20240812,   24,  247,    0,    0
  370,20240813,    1,  234,    0,   -1
  370,20240813,    2,  227,    0,    0
  370,20240813,    3,  229,    0,    0
  370,20240813,    4,  213,    0,    0
  370,20240813,    5,  209,    0,    0
  370,20240813,    6,  226,    0,    0
  370,20240813,    7,  241,    0,    0
  370,20240813,    8,  252,    0,    0
  370,20240813,    9,  256,    0,    0
  370,20240813,   10,  274,    0,    0
  370,20240813,   11,  286,    0,    0
  370,20240813,   12,  298,    0,    0
  370,20240813,   13,  305,    0,    0
  370,20240813,   14,  312,    0,    0
  370,20240813,   15,  308,    0,    0
  370,20240813,   16,  304,    0,    0
  370,20240813,   17,  276,    0,    0
  370,20240813,   18,  271,    0,    0
  370,20240813,   19,  252,    0,    0
  370,20240813,   20,  235,    0,    0
  370,20240813,   21,  229,    0,    0
  370,20240813,   22,  211,    0,    0
  370,20240813,   23,  209,    0,    0
  370,20240813,   24,  213,    0,    0
  370,20240814,    1,  207,    0,    0
  370,20240814,    2,  192,    0,    0
  370,20240814,    3,  187,    0,    0
  370,20240814,    4,  189,    0,    0
  370,20240814,    5,  192,    0,    0
  370,20240814,    6,  201,    0,    0
  370,20240814,    7,  213,    0,    0
  370,20240814,    8,  229,    0,    0
  370,20240814,    9,  234,    0,    0
  370,20240814,   10,  239,    0,    0
  370,20240814,   11,  236,    0,    0
  370,20240814,   12,  229,    0,    0
  370,20240814,   13,  218,    0,   -1
  370,20240814,   14,  218,    0,   -1
  370,20240814,   15,  219,    0,   -1
  370,20240814,   16,  212,    0,   -1
  370,20240814,   17,  216,    0,    0
  370,20240814,   18,  217,    0,    0
  370,20240814,   19,  199,    0,    0
  370,20240814,   20,  187,    0,    0
  370,20240814,   21,  177,    0,    0
  370,20240814,   22,  170,    0,    0
  370,20240814,   23,  174,    0,    0
  370,20240814,   24,  181,    0,    0
  370,20240815,    1,  178,    0,    0
  370,20240815,    2,  170,    0,    0
  370,20240815,    3,  163,    0,    0
  370,20240815,    4,  164,    0,    0
  370,20240815,    5,  166,    0,    0
  370,20240815,    6,  174,    0,    0
  370,20240815,    7,  182,    0,    0
  370,20240815,    8,  201,    0,    0
  370,20240815,    9,  223,    0,    0
  370,20240815,   10,  245,    0,    0
  370,20240815,   11,  253,    0,    0
  370,20240815,   12,  264,    0,    0
  370,20240815,   13,  269,    0,    0
  370,20240815,   14,  272,    0,    0
  370,20240815,   15,  265,    0,    0
  370,20240815,   16,  258,    0,    0
  370,20240815,   17,  256,    0,    0
  370,20240815,   18,  244,    0,    0
  370,20240815,   19,  215,    0,    0
  370,20240815,   20,  199,    0,    0
  370,20240815,   21,  195,    0,    0
  370,20240815,   22,  171,    0,    0
  370,20240815,   23,  174,    0,    0
  370,20240815,   24,  168,    0,    0
  370,20240816,    1,  179,    0,    0
  370,20240816,    2,  186,    0,    0
  370,20240816,    3,  186,    0,    0
  370,20240816,    4,  185,    0,    0
  370,20240816,    5,  184,    0,    0
  370,20240816,    6,  191,    0,    0
  370,20240816,    7,  199,    0,    0
  370,20240816,    8,  206,    0,    0
  370,20240816,    9,  204,    0,   -1
  370,20240816,   10,  207,    5,    1
  370,20240816,   11,  218,    0,   -1
  370,20240816,   12,  211,    0,   -1
  370,20240816,   13,  215,    7,    3
  370,20240816,   14,  215,    0,   -1
  370,20240816,   15,  220,    0,    0
  370,20240816,   16,  205,    3,    2
  370,20240816,   17,  202,    4,    8
  370,20240816,   18,  199,    0,   -1
  370,20240816,   19,  193,    7,    3
  370,20240816,   20,  188,    0,   -1
  370,20240816,   21,  185,    0,    0
  370,20240816,   22,  187,    0,    0
  370,20240816,   23,  189,    3,    3
  370,20240816,   24,  190,    0,   -1
  370,20240817,    1,  190,    8,    4
  370,20240817,    2,  189,   10,   13
  370,20240817,    3,  177,   10,   21
  370,20240817,    4,  178,    6,    5
  370,20240817,    5,  176,    0,   -1
  370,20240817,    6,  177,    0,    0
  370,20240817,    7,  181,    0,    0
  370,20240817,    8,  187,    0,    0
  370,20240817,    9,  200,    0,    0
  370,20240817,   10,  220,    0,    0
  370,20240817,   11,  231,    0,    0
  370,20240817,   12,  237,    0,    0
  370,20240817,   13,  231,    0,    0
  370,20240817,   14,  234,    0,    0
  370,20240817,   15,  240,    0,    0
  370,20240817,   16,  239,    0,    0
  370,20240817,   17,  227,    0,    0
  370,20240817,   18,  214,    0,    0
  370,20240817,   19,  202,    0,    0
  370,20240817,   20,  199,    0,    0
  370,20240817,   21,  194,    0,    0
  370,20240817,   22,  187,    0,    0
  370,20240817,   23,  193,    0,    0
  370,20240817,   24,  187,    0,    0
  370,20240818,    1,  180,    0,    0
  370,20240818,    2,  169,    0,    0
  370,20240818,    3,  169,    0,    0
  370,20240818,    4,  163,    0,    0
  370,20240818,    5,  159,    0,    0
  370,20240818,    6,  165,    0,    0
  370,20240818,    7,  197,    0,    0
  370,20240818,    8,  207,    0,    0
  370,20240818,    9,  210,    0,    0
  370,20240818,   10,  217,    0,    0
  370,20240818,   11,  226,    0,    0
  370,20240818,   12,  234,    0,    0
  370,20240818,   13,  235,    0,    0
  370,20240818,   14,  233,    0,    0
  370,20240818,   15,  224,    0,    0
  370,20240818,   16,  222,    0,    0
  370,20240818,   17,  213,    0,    0
  370,20240818,   18,  199,    0,    0
  370,20240818,   19,  182,    0,    0
  370,20240818,   20,  170,    0,    0
  370,20240818,   21,  155,    0,    0
  370,20240818,   22,  141,    0,    0
  370,20240818,   23,  122,    0,    0
  370,20240818,   24,  118,    0,    0
  370,20240819,    1,  114,    0,    0
  370,20240819,    2,  103,    0,    0
  370,20240819,    3,   99,    0,    0
  370,20240819,    4,   97,    0,    0
  370,20240819,    5,   97,    0,    0
  370,20240819,    6,  120,    0,    0
  370,20240819,    7,  154,    0,    0
  370,20240819,    8,  184,    0,    0
  370,20240819,    9,  200,    0,    0
  370,20240819,   10,  207,    0,    0
  370,20240819,   11,  214,    0,    0
  370,20240819,   12,  219,    0,    0
  370,20240819,   13,  225,    0,    0
  370,20240819,   14,  230,    0,    0
  370,20240819,   15,  232,    0,    0
  370,20240819,   16,  224,    0,    0
  370,20240819,   17,  217,    0,    0
  370,20240819,   18,  207,    0,    0
  370,20240819,   19,  169,    0,    0
  370,20240819,   20,  150,    0,    0
  370,20240819,   21,  160,    0,    0
  370,20240819,   22,  146,    0,    0
  370,20240819,   23,  147,    0,    0
  370,20240819,   24,  146,    0,    0
  370,20240820,    1,  149,    0,    0
  370,20240820,    2,  151,    0,    0
  370,20240820,    3,  143,    0,    0
  370,20240820,    4,  145,    0,    0
  370,20240820,    5,  141,    0,    0
  370,20240820,    6,  152,    0,    0
  370,20240820,    7,  172,    0,    0
  370,20240820,    8,  193,    0,    0
  370,20240820,    9,  210,    0,    0
  370,20240820,   10,  225,    0,    0
  370,20240820,   11,  228,    0,    0
  370,20240820,   12,  240,    0,    0
  370,20240820,   13,  250,    0,    0
  370,20240820,   14,  243,    0,    0
  370,20240820,   15,  222,    0,    0
  370,20240820,   16,  219,    0,    0
  370,20240820,   17,  198,    0,    0
  370,20240820,   18,  186,    9,    5
  370,20240820,   19,  183,   10,   18
  370,20240820,   20,  173,   10,   84
  370,20240820,   21,  173,    9,   10
  370,20240820,   22,  174,    0,   -1
  370,20240820,   23,  146,    0,   -1
  370,20240820,   24,  138,    0,    0
  370,20240821,    1,  125,    0,    0
  370,20240821,    2,  139,    0,    0
  370,20240821,    3,  147,    0,   -1
  370,20240821,    4,  130,    0,    0
  370,20240821,    5,  125,    0,    0
  370,20240821,    6,  141,    0,    0
  370,20240821,    7,  156,    0,    0
  370,20240821,    8,  167,    0,    0
  370,20240821,    9,  176,    0,    0
  370,20240821,   10,  178,    0,    0
  370,20240821,   11,  187,    0,    0
  370,20240821,   12,  200,    0,    0
  370,20240821,   13,  199,    0,    0
  370,20240821,   14,  199,    0,    0
  370,20240821,   15,  197,    0,    0
  370,20240821,   16,  195,    0,    0
  370,20240821,   17,  189,    0,    0
  370,20240821,   18,  177,    0,    0
  370,20240821,   19,  144,    0,    0
  370,20240821,   20,  130,    0,    0
  370,20240821,   21,  128,    0,    0
  370,20240821,   22,  123,    0,    0
  370,20240821,   23,  120,    0,    0
  370,20240821,   24,  127,    0,    0
  370,20240822,    1,  127,    0,    0
  370,20240822,    2,  122,    0,    0
  370,20240822,    3,  121,    0,    0
  370,20240822,    4,  117,    0,    0
  370,20240822,    5,  119,    0,    0
  370,20240822,    6,  135,    0,    0
  370,20240822,    7,  158,    0,    0
  370,20240822,    8,  182,    0,    0
  370,20240822,    9,  200,    0,    0
  370,20240822,   10,  213,    0,    0
  370,20240822,   11,  223,    0,    0
  370,20240822,   12,  230,    0,    0
  370,20240822,   13,  236,    0,    0
  370,20240822,   14,  235,    0,    0
  370,20240822,   15,  229,    0,    0
  370,20240822,   16,  229,    0,    0
  370,20240822,   17,  228,    0,    0
  370,20240822,   18,  222,    0,    0
  370,20240822,   19,  213,    0,    0
  370,20240822,   20,  210,    0,    0
  370,20240822,   21,  206,    0,    0
  370,20240822,   22,  207,    0,    0
  370,20240822,   23,  199,    0,    0
  370,20240822,   24,  195,    0,    0
  370,20240823,    1,  188,    0,    0
  370,20240823,    2,  188,    0,    0
  370,20240823,    3,  187,    0,    0
  370,20240823,    4,  183,    0,    0
  370,20240823,    5,  182,    0,    0
  370,20240823,    6,  185,    0,    0
  370,20240823,    7,  196,    0,    0
  370,20240823,    8,  208,    0,    0
  370,20240823,    9,  219,    0,    0
  370,20240823,   10,  212,    0,    0
  370,20240823,   11,  222,    0,    0
  370,20240823,   12,  225,    0,    0
  370,20240823,   13,  204,    5,    3
  370,20240823,   14,  215,    0,    0
  370,20240823,   15,  204,    1,   12
  370,20240823,   16,  218,    4,   21
  370,20240823,   17,  222,    0,    0
  370,20240823,   18,  216,    0,    0
  370,20240823,   19,  204,    0,   -1
  370,20240823,   20,  194,    0,   -1
  370,20240823,   21,  181,    0,   -1
  370,20240823,   22,  170,    2,    1
  370,20240823,   23,  175,    0,    0
  370,20240823,   24,  170,    0,   -1
  370,20240824,    1,  162,    0,   -1
  370,20240824,    2,  156,    0,    0
  370,20240824,    3,  161,    0,    0
  370,20240824,    4,  170,    0,    0
  370,20240824,    5,  176,    0,   -1
  370,20240824,    6,  182,    0,   -1
  370,20240824,    7,  208,    0,    0
  370,20240824,    8,  227,    0,    0
  370,20240824,    9,  234,    0,    0
  370,20240824,   10,  239,    0,    0
  370,20240824,   11,  255,    0,    0
  370,20240824,   12,  268,    0,    0
  370,20240824,   13,  281,    0,    0
  370,20240824,   14,  292,    0,    0
  370,20240824,   15,  287,    0,    0
  370,20240824,   16,  286,    0,    0
  370,20240824,   17,  176,    5,   42
  370,20240824,   18,  173,    3,   13
  370,20240824,   19,  170,    6,   25
  370,20240824,   20,  168,    7,   11
  370,20240824,   21,  170,    0,    0
  370,20240824,   22,  167,    0,    0
  370,20240824,   23,  166,    0,    0
  370,20240824,   24,  157,    0,   -1
  370,20240825,    1,  146,    0,    0
  370,20240825,    2,  142,    0,    0
  370,20240825,    3,  138,    0,    0
  370,20240825,    4,  132,    0,    0
  370,20240825,    5,  133,    0,   -1
  370,20240825,    6,  136,    0,   -1
  370,20240825,    7,  155,    0,    0
  370,20240825,    8,  168,    0,    0
  370,20240825,    9,  179,    0,    0
  370,20240825,   10,  184,    0,    0
  370,20240825,   11,  200,    0,    0
  370,20240825,   12,  202,    0,    0
  370,20240825,   13,  208,    0,    0
  370,20240825,   14,  209,    0,    0
  370,20240825,   15,  201,    0,    0
  370,20240825,   16,  209,    0,    0
  370,20240825,   17,  195,    0,    0
  370,20240825,   18,  176,    0,    0
  370,20240825,   19,  162,    0,    0
  370,20240825,   20,  143,    0,    0
  370,20240825,   21,  133,    0,    0
  370,20240825,   22,  125,    0,    0
  370,20240825,   23,  121,    0,    0
  370,20240825,   24,  121,    0,    0
  370,20240826,    1,  116,    0,    0
  370,20240826,    2,  114,    0,    0
  370,20240826,    3,  114,    0,    0
  370,20240826,    4,  115,    0,    0
  370,20240826,    5,  115,    0,    0
  370,20240826,    6,  133,    0,    0
  370,20240826,    7,  155,    0,    0
  370,20240826,    8,  178,    0,    0
  370,20240826,    9,  184,    0,    0
  370,20240826,   10,  206,    0,    0
  370,20240826,   11,  207,    0,    0
  370,20240826,   12,  213,    0,    0
  370,20240826,   13,  214,    0,    0
  370,20240826,   14,  206,    0,    0
  370,20240826,   15,  223,    0,    0
  370,20240826,   16,  218,    0,    0
  370,20240826,   17,  213,    0,    0
  370,20240826,   18,  190,    0,    0
  370,20240826,   19,  148,    0,    0
  370,20240826,   20,  149,    0,    0
  370,20240826,   21,  133,    0,    0
  370,20240826,   22,  142,    0,    0
  370,20240826,   23,  132,    0,    0
  370,20240826,   24,  126,    0,    0
  370,20240827,    1,  118,    0,    0
  370,20240827,    2,  119,    0,    0
  370,20240827,    3,  111,    0,    0
  370,20240827,    4,  106,    0,    0
  370,20240827,    5,   98,    0,    0
  370,20240827,    6,  123,    0,    0
  370,20240827,    7,  167,    0,    0
  370,20240827,    8,  198,    0,    0
  370,20240827,    9,  215,    0,    0
  370,20240827,   10,  228,    0,    0
  370,20240827,   11,  237,    0,    0
  370,20240827,   12,  248,    0,    0
  370,20240827,   13,  248,    0,    0
  370,20240827,   14,  253,    0,    0
  370,20240827,   15,  257,    0,    0
  370,20240827,   16,  255,    0,    0
  370,20240827,   17,  249,    0,    0
  370,20240827,   18,  235,    0,    0
  370,20240827,   19,  181,    0,    0
  370,20240827,   20,  157,    0,    0
  370,20240827,   21,  144,    0,    0
  370,20240827,   22,  140,    0,    0
  370,20240827,   23,  136,    0,    0
  370,20240827,   24,  130,    0,    0
  370,20240828,    1,  130,    0,    0
  370,20240828,    2,  126,    0,    0
  370,20240828,    3,  120,    0,    0
  370,20240828,    4,  123,    0,    0
  370,20240828,    5,  120,    0,    0
  370,20240828,    6,  157,    0,    0
  370,20240828,    7,  194,    0,    0
  370,20240828,    8,  222,    0,    0
  370,20240828,    9,  244,    0,    0
  370,20240828,   10,  262,    0,    0
  370,20240828,   11,  275,    0,    0
  370,20240828,   12,  285,    0,    0
  370,20240828,   13,  288,    0,    0
  370,20240828,   14,  291,    0,    0
  370,20240828,   15,  298,    0,    0
  370,20240828,   16,  295,    0,    0
  370,20240828,   17,  290,    0,    0
  370,20240828,   18,  252,    0,    0
  370,20240828,   19,  220,    0,    0
  370,20240828,   20,  207,    0,    0
  370,20240828,   21,  200,    0,    0
  370,20240828,   22,  204,    0,    0
  370,20240828,   23,  199,    0,    0
  370,20240828,   24,  198,    0,    0
  370,20240829,    1,  195,    0,    0
  370,20240829,    2,  184,    0,    0
  370,20240829,    3,  186,    0,    0
  370,20240829,    4,  176,    0,    0
  370,20240829,    5,  164,    0,    0
  370,20240829,    6,  181,    0,    0
  370,20240829,    7,  210,    0,    0
  370,20240829,    8,  229,    0,    0
  370,20240829,    9,  244,    0,    0
  370,20240829,   10,  259,    0,    0
  370,20240829,   11,  261,    0,    0
  370,20240829,   12,  265,    0,    0
  370,20240829,   13,  262,    0,    0
  370,20240829,   14,  251,    0,    0
  370,20240829,   15,  249,    0,    0
  370,20240829,   16,  241,    0,    0
  370,20240829,   17,  227,    0,    0
  370,20240829,   18,  210,    0,    0
  370,20240829,   19,  193,    0,    0
  370,20240829,   20,  182,    0,    0
  370,20240829,   21,  174,    0,    0
  370,20240829,   22,  168,    0,    0
  370,20240829,   23,  171,    0,   -1
  370,20240829,   24,  164,    2,    1
  370,20240830,    1,  164,    9,    7
